customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
1438,AW00012437,Jeremy Young,55,50 and above,VIP,2013-07-18,157,2,5983,5,5,2991,314
1439,AW00012438,Bailey Rogers,60,50 and above,VIP,2013-04-06,160,2,5898,2,2,2949,368
1440,AW00012439,Megan Bennett,65,50 and above,New,2013-03-25,161,1,125,4,4,125,125
1441,AW00012440,Francisco Chandra,64,50 and above,VIP,2013-07-06,157,2,5913,4,4,2956,295
1442,AW00012441,Trevor Simmons,63,50 and above,VIP,2013-07-22,157,2,5875,3,3,2937,309
1443,AW00012442,Allison Richardson,63,50 and above,VIP,2013-08-02,156,2,5900,3,3,2950,280
1444,AW00012443,Garrett James,64,50 and above,New,2014-01-18,151,1,30,2,2,30,30
1445,AW00012444,Mackenzie Phillips,64,50 and above,New,2014-01-25,151,4,293,11,9,73,29
1446,AW00012445,Cameron Taylor,64,50 and above,New,2013-08-08,156,1,22,1,1,22,22
1447,AW00012446,Jasmine Hall,63,50 and above,VIP,2013-08-25,156,2,5944,4,4,2972,297
1448,AW00012447,Carson Hayes,63,50 and above,New,2013-05-03,159,1,2332,4,4,2332,2332
1449,AW00012448,Hailey Cox,52,50 and above,VIP,2013-07-31,157,2,5915,5,5,2957,311
1450,AW00012449,Dylan Brown,63,50 and above,New,2013-06-10,158,1,2352,3,3,2352,2352
1451,AW00012450,Cody Cook,62,50 and above,VIP,2013-08-18,156,2,5955,4,4,2977,297
1452,AW00012451,Anna Simmons,62,50 and above,New,2013-06-20,158,1,2368,4,4,2368,2368
1453,AW00012452,Sean Sanchez,62,50 and above,VIP,2013-07-31,157,2,5935,4,4,2967,312
1454,AW00012453,Madison Bennett,63,50 and above,New,2013-05-20,159,1,22,1,1,22,22
1455,AW00012454,Samuel Griffin,62,50 and above,New,2013-04-08,160,1,72,4,4,72,72
1456,AW00012455,Benjamin Lewis,62,50 and above,New,2013-11-17,153,1,22,1,1,22,22
1457,AW00012456,Thomas Chen,61,50 and above,New,2014-01-16,151,1,22,1,1,22,22
1458,AW00012457,Misty Rai,61,50 and above,New,2013-04-04,160,1,24,2,2,24,24
1459,AW00012458,Veronica Sanchez,53,50 and above,New,2013-09-04,155,1,50,1,1,50,50
1460,AW00012459,Stefanie Rodriguez,52,50 and above,New,2013-06-16,158,3,5618,5,5,1872,510
1461,AW00012460,Dominique Malhotra,52,50 and above,New,2013-06-19,158,3,5679,6,6,1893,516
1462,AW00012461,Ruth Suri,47,40-49,New,2013-05-21,159,3,5030,9,6,1676,558
1463,AW00012462,Levi Suri,53,50 and above,New,2013-05-09,159,3,5048,8,8,1682,631
1464,AW00012463,Todd Huang,52,50 and above,New,2013-06-06,158,3,5201,7,7,1733,472
1465,AW00012464,Jared Cook,53,50 and above,VIP,2013-09-13,155,2,5898,2,2,2949,226
1466,AW00012465,Cassandra Patel,48,40-49,New,2013-08-28,156,2,83,4,4,41,16
1467,AW00012466,Willie He,54,50 and above,New,2013-03-19,161,1,59,2,2,59,59
1468,AW00012467,Jennifer Jones,43,40-49,New,2013-04-21,160,1,59,2,2,59,59
1469,AW00012468,Wayne Nath,48,40-49,VIP,2013-09-17,155,2,5875,3,3,2937,225
1470,AW00012469,Shane Srini,54,50 and above,New,2013-09-19,155,1,50,1,1,50,50
1471,AW00012470,Barbara He,55,50 and above,New,2013-11-23,153,1,50,1,1,50,50
1472,AW00012471,Lacey Zeng,54,50 and above,New,2013-03-16,161,1,84,4,4,84,84
1473,AW00012472,Jeffery Zhang,49,40-49,New,2013-08-09,156,1,50,1,1,50,50
1474,AW00012473,Sergio Sai,54,50 and above,New,2013-06-30,158,3,5665,7,7,1888,515
1475,AW00012474,Tammy Chandra,49,40-49,VIP,2013-09-10,155,2,5928,3,3,2964,228
1476,AW00012475,Logan Carter,56,50 and above,New,2013-08-23,156,2,4438,4,4,2219,403
1477,AW00012476,Rodney Jimenez,45,40-49,New,2013-10-24,154,2,73,3,3,36,73
1478,AW00012477,Robin Gill,55,50 and above,New,2013-12-09,152,1,50,1,1,50,50
1479,AW00012478,Ruben Mehta,56,50 and above,New,2013-12-30,152,1,9,1,1,9,9
1480,AW00012479,Priscilla Tang,56,50 and above,New,2013-08-19,156,2,4401,3,3,2200,400
1481,AW00012480,Meredith Alvarez,46,40-49,VIP,2013-09-25,155,2,5908,3,3,2954,227
1482,AW00012481,Victor Diaz,56,50 and above,New,2013-03-08,161,1,9,1,1,9,9
1483,AW00012482,Jerome Browning,57,50 and above,New,2013-12-25,152,1,50,1,1,50,50
1484,AW00012483,Amanda Perez,57,50 and above,VIP,2013-09-15,155,2,5898,2,2,2949,226
1485,AW00012484,Lori Suarez,51,50 and above,New,2013-08-21,156,2,4441,6,6,2220,403
1486,AW00012485,Veronica Subram,51,50 and above,VIP,2013-09-23,155,2,5923,6,6,2961,227
1487,AW00012486,Kristen Ye,46,40-49,VIP,2013-07-06,157,3,5652,7,7,1884,471
1488,AW00012487,Willie Zhu,51,50 and above,New,2013-08-15,156,2,4401,3,3,2200,400
1489,AW00012488,Jay Garcia,58,50 and above,New,2013-09-20,155,1,9,1,1,9,9
1490,AW00012489,Wayne Rai,49,40-49,New,2014-01-09,151,4,158,8,7,39,15
1491,AW00012490,Trisha He,54,50 and above,New,2013-09-03,155,3,168,8,8,56,28
1492,AW00012491,Alvin Huang,55,50 and above,New,2013-08-02,156,1,87,3,3,87,87
1493,AW00012492,Brittany Price,54,50 and above,VIP,2013-08-05,156,3,5166,6,6,1722,397
1494,AW00012493,Dwayne Vazquez,56,50 and above,New,2013-05-15,159,1,70,2,2,70,70
1495,AW00012494,Abby Sandberg,51,50 and above,VIP,2013-10-22,154,2,5948,5,5,2974,220
1496,AW00012495,Lucas Miller,57,50 and above,New,2013-08-18,156,2,4416,5,5,2208,401
1497,AW00012496,Melanie Cox,46,40-49,New,2013-08-20,156,1,205,4,4,205,205
1498,AW00012497,Ashlee Kumar,57,50 and above,New,2013-07-01,157,1,42,3,3,42,42
1499,AW00012498,Eduardo Diaz,47,40-49,New,2013-06-29,158,1,40,2,2,40,40
1500,AW00012499,Heather Wang,42,40-49,New,2013-08-27,156,2,4379,3,3,2189,398
1501,AW00012500,Kathleen Vazquez,42,40-49,Regular,2013-09-04,155,2,4475,6,6,2237,372
1502,AW00012501,Cory Sai,41,40-49,Regular,2013-09-09,155,2,4416,5,5,2208,368
1503,AW00012502,Darren Sanchez,41,40-49,New,2013-09-07,155,2,110,4,4,55,15
1504,AW00012503,Casey Shen,41,40-49,New,2013-09-25,155,2,84,4,4,42,12
1505,AW00012504,Arthur Gutierrez,58,50 and above,New,2013-04-25,160,1,61,3,3,61,61
1506,AW00012505,Dalton Martin,58,50 and above,New,2013-03-01,161,1,37,2,2,37,37
1507,AW00012506,Preston Sanchez,58,50 and above,New,2013-02-11,162,1,120,2,2,120,120
1508,AW00012507,Ian Bell,53,50 and above,New,2013-04-11,160,1,9,1,1,9,9
1509,AW00012508,Nichole Anand,58,50 and above,New,2013-05-31,159,1,133,3,3,133,133
1510,AW00012509,Marc Ferrier,59,50 and above,New,2013-09-01,155,3,83,6,6,27,11
1511,AW00012510,Roberto Sanz,58,50 and above,VIP,2013-09-20,155,3,6440,6,6,2146,257
1512,AW00012511,Grant Chander,43,40-49,New,2013-06-28,158,1,9,1,1,9,9
1513,AW00012512,Carolyn Gomez,43,40-49,New,2013-03-23,161,1,9,1,1,9,9
1514,AW00012513,Austin Thompson,43,40-49,New,2013-10-11,154,2,241,5,5,120,60
1515,AW00012514,Lacey Becker,43,40-49,New,2013-02-14,162,1,9,1,1,9,9
1516,AW00012515,Shelby Bailey,44,40-49,New,2013-07-24,157,1,9,1,1,9,9
1517,AW00012516,Shawna Chander,44,40-49,New,2013-12-16,152,1,9,1,1,9,9
1518,AW00012517,Alexa Watson,43,40-49,New,2013-10-19,154,1,9,1,1,9,9
1519,AW00012518,Jacquelyn Dominguez,43,40-49,New,2013-08-01,156,1,9,1,1,9,9
1520,AW00012519,Casey Gutierrez,43,40-49,New,2014-01-12,151,2,71,2,2,35,8
1521,AW00012520,Seth Jackson,44,40-49,VIP,2013-10-12,154,2,5919,4,4,2959,227
1522,AW00012521,Meredith Dominguez,46,40-49,New,2013-09-24,155,2,4438,4,4,2219,403
1523,AW00012522,Brandy Sanchez,44,40-49,VIP,2013-10-11,154,2,5888,4,4,2944,226
1524,AW00012523,Steve Wagner,44,40-49,VIP,2013-10-25,154,2,5933,3,3,2966,228
1525,AW00012524,Kate Shan,46,40-49,New,2013-06-13,158,1,9,1,1,9,9
1526,AW00012525,Chelsea Rodriguez,46,40-49,New,2013-05-25,159,1,120,2,2,120,120
1527,AW00012526,Michele Suarez,40,40-49,VIP,2013-10-01,154,3,5229,9,9,1743,348
1528,AW00012527,JosÔö£┬« Rodriguez,61,50 and above,New,2013-12-17,152,1,87,3,3,87,87
1529,AW00012528,Devin Wilson,62,50 and above,New,2013-08-28,156,1,72,2,2,72,72
1530,AW00012529,Isaiah Allen,61,50 and above,New,2014-01-19,151,1,86,2,2,86,86
1531,AW00012530,Isabel Coleman,49,40-49,New,2013-12-08,152,4,338,11,10,84,33
1532,AW00012531,Autumn Xu,49,40-49,New,2013-03-18,161,1,22,1,1,22,22
1533,AW00012532,Jose Carter,48,40-49,New,2013-12-24,152,4,235,9,9,58,78
1534,AW00012533,Luis Washington,80,50 and above,New,2013-04-13,160,2,272,7,7,136,136
1535,AW00012534,Katie Shan,59,50 and above,New,2013-09-08,155,1,9,1,1,9,9
1536,AW00012535,Clifford Kapoor,53,50 and above,New,2013-09-18,155,1,9,1,1,9,9
1537,AW00012536,Javier Dominguez,60,50 and above,New,2013-11-21,153,1,9,1,1,9,9
1538,AW00012537,Terrence Luo,54,50 and above,New,2013-06-24,158,1,9,1,1,9,9
1539,AW00012538,Paula Blanco,59,50 and above,New,2013-05-27,159,1,9,1,1,9,9
1540,AW00012539,Marc Dominguez,86,50 and above,New,2013-11-30,153,1,9,1,1,9,9
1541,AW00012540,Levi Sara,84,50 and above,New,2013-08-18,156,2,75,3,3,37,15
1542,AW00012541,Jonathan Zhang,58,50 and above,New,2013-06-15,158,1,9,1,1,9,9
1543,AW00012542,Preston Patel,59,50 and above,New,2014-01-11,151,1,9,1,1,9,9
1544,AW00012543,Ruben Alvarez,63,50 and above,New,2013-05-04,159,1,9,1,1,9,9
1545,AW00012544,Bruce Jordan,63,50 and above,New,2013-12-21,152,1,9,1,1,9,9
1546,AW00012545,Marc Ruiz,58,50 and above,New,2013-10-29,154,2,119,5,5,59,39
1547,AW00012546,Clarence Andersen,64,50 and above,New,2013-09-05,155,2,4416,5,5,2208,401
1548,AW00012547,Bradley Nara,48,40-49,VIP,2013-10-01,154,2,5898,2,2,2949,226
1549,AW00012548,Alexandra Collins,66,50 and above,New,2013-08-29,156,2,4368,5,5,2184,436
1550,AW00012549,Donna Xie,66,50 and above,VIP,2013-10-21,154,2,5908,3,3,2954,227
1551,AW00012550,Austin Diaz,66,50 and above,New,2013-12-09,152,2,86,5,5,43,14
1552,AW00012551,Julio Ramos,78,50 and above,New,2014-01-17,151,2,75,3,3,37,15
1553,AW00012552,Bruce Torres,82,50 and above,New,2013-10-13,154,1,9,1,1,9,9
1554,AW00012553,Toni Fernandez,82,50 and above,New,2013-05-11,159,1,10,1,1,10,10
1555,AW00012554,Barry Rodriguez,83,50 and above,New,2013-10-18,154,2,88,3,3,44,29
1556,AW00012555,Edgar Malhotra,82,50 and above,New,2013-09-03,155,1,69,3,3,69,69
1557,AW00012556,Manuel Kapoor,81,50 and above,New,2013-11-27,153,1,9,1,1,9,9
1558,AW00012557,Phillip Lopez,81,50 and above,New,2013-05-07,159,1,50,3,3,50,50
1559,AW00012558,Amanda Evans,80,50 and above,New,2013-09-02,155,1,15,2,2,15,15
1560,AW00012559,Emmanuel Lopez,80,50 and above,VIP,2013-08-18,156,3,5634,6,6,1878,433
1561,AW00012560,Mandy Gao,81,50 and above,VIP,2013-08-17,156,3,5637,7,7,1879,433
1562,AW00012561,Trisha Lin,79,50 and above,VIP,2013-10-13,154,2,5888,4,4,2944,235
1563,AW00012562,Kristina Chandra,79,50 and above,New,2013-03-14,161,1,59,4,4,59,59
1564,AW00012563,Alejandro Lin,80,50 and above,New,2013-07-01,157,2,119,4,4,59,119
1565,AW00012564,Marshall Yang,80,50 and above,New,2013-11-16,153,2,110,5,5,55,13
1566,AW00012565,Kendra Gutierrez,79,50 and above,New,2013-10-05,154,1,93,4,4,93,93
1567,AW00012566,Omar Yang,79,50 and above,New,2013-09-25,155,2,148,5,5,74,37
1568,AW00012567,Carmen Arthur,73,50 and above,New,2013-10-05,154,2,43,3,3,21,5
1569,AW00012568,Stacey Ye,79,50 and above,New,2013-03-17,161,2,67,4,4,33,67
1570,AW00012569,Kristin Rai,79,50 and above,New,2013-07-21,157,1,75,3,3,75,75
1571,AW00012570,Casey Munoz,41,40-49,Regular,2013-08-12,156,2,2654,5,5,1327,139
1572,AW00012571,Jennifer Green,41,40-49,Regular,2013-08-04,156,2,2641,4,4,1320,132
1573,AW00012572,Alisha Chander,41,40-49,Regular,2013-09-11,155,2,2611,2,2,1305,130
1574,AW00012573,Grant Rai,41,40-49,Regular,2013-08-31,156,2,2668,3,3,1334,140
1575,AW00012574,Derek Raje,41,40-49,Regular,2013-09-20,155,2,2626,4,4,1313,131
1576,AW00012575,Jaclyn Shen,41,40-49,Regular,2013-09-27,155,2,2668,3,3,1334,133
1577,AW00012576,Walter Dominguez,42,40-49,Regular,2013-09-19,155,2,2653,4,4,1326,132
1578,AW00012577,Francis Sanz,41,40-49,Regular,2013-09-20,155,2,2614,3,3,1307,137
1579,AW00012578,Gavin Perry,41,40-49,Regular,2013-10-23,154,2,2668,3,3,1334,133
1580,AW00012579,Lydia Sanchez,42,40-49,Regular,2013-10-11,154,2,2589,2,2,1294,129
1581,AW00012580,Cedric She,42,40-49,Regular,2013-10-20,154,2,2589,2,2,1294,129
1582,AW00012581,Kristina Fernandez,43,40-49,Regular,2013-10-17,154,2,2646,3,3,1323,132
1583,AW00012582,Carmen Sara,44,40-49,New,2013-11-02,153,2,84,3,3,42,21
1584,AW00012583,Tyrone Ortega,44,40-49,Regular,2013-10-10,154,2,2646,3,3,1323,132
1585,AW00012584,Brittney Ma,44,40-49,Regular,2013-11-16,153,2,2633,3,3,1316,125
1586,AW00012585,Ian Martinez,42,40-49,Regular,2013-11-06,153,2,2629,4,4,1314,125
1587,AW00012586,Kellie Hernandez,42,40-49,Regular,2013-11-23,153,2,2636,2,2,1318,125
1588,AW00012587,Danny Travers,42,40-49,New,2013-12-25,152,2,77,3,3,38,77
1589,AW00012588,Tracy Chande,43,40-49,Regular,2013-11-03,153,2,2639,3,3,1319,119
1590,AW00012589,Ruben Rodriguez,44,40-49,Regular,2013-11-08,153,2,2665,4,4,1332,126
1591,AW00012590,Mario Chander,78,50 and above,New,2013-10-28,154,2,67,4,4,33,67
1592,AW00012591,Meredith Madan,54,50 and above,New,2013-08-05,156,1,50,3,3,50,50
1593,AW00012592,Amy Li,59,50 and above,New,2013-12-07,152,2,52,4,3,26,8
1594,AW00012593,Benjamin Zhang,60,50 and above,New,2013-08-29,156,2,43,3,3,21,7
1595,AW00012594,Sandra Gao,60,50 and above,New,2013-12-16,152,2,38,2,2,19,38
1596,AW00012595,Mathew Blanco,60,50 and above,New,2013-08-04,156,2,40,3,3,20,8
1597,AW00012596,Armando Romero,60,50 and above,New,2014-01-10,151,2,78,4,4,39,19
1598,AW00012597,Franklin Zhang,61,50 and above,New,2013-09-30,155,2,53,5,5,26,53
1599,AW00012598,Alexandra Bryant,61,50 and above,New,2013-10-03,154,2,43,3,3,21,21
1600,AW00012599,Jillian Fernandez,56,50 and above,VIP,2013-08-10,156,3,5649,8,8,1883,470
1601,AW00012600,Larry Romero,63,50 and above,New,2013-09-08,155,1,50,3,3,50,50
1602,AW00012601,Randy Zhang,55,50 and above,New,2014-01-14,151,2,65,6,6,32,13
1603,AW00012602,Francisco Srini,60,50 and above,New,2013-12-26,152,2,45,4,4,22,4
1604,AW00012603,Cole Reed,55,50 and above,New,2013-09-24,155,2,117,5,5,58,23
1605,AW00012604,Nathan Lee,50,50 and above,New,2013-05-30,159,1,24,3,3,24,24
1606,AW00012605,Carol Cooper,49,40-49,New,2013-05-12,159,1,10,1,1,10,10
1607,AW00012606,Arthur Van,61,50 and above,New,2014-01-25,151,3,333,11,10,111,83
1608,AW00012607,Tamara Zhu,60,50 and above,VIP,2013-09-11,155,3,6489,7,7,2163,270
1609,AW00012608,Brett Sanchez,56,50 and above,VIP,2013-09-25,155,3,5690,8,7,1896,437
1610,AW00012609,Linda Carlson,61,50 and above,VIP,2013-09-21,155,3,5637,7,7,1879,433
1611,AW00012610,Wendy Gutierrez,62,50 and above,New,2013-09-16,155,2,102,5,4,51,51
1612,AW00012611,Manuel Sara,45,40-49,New,2013-12-04,152,2,67,4,4,33,13
1613,AW00012612,Shannon Torres,52,50 and above,VIP,2013-09-04,155,3,5658,6,6,1886,435
1614,AW00012613,Joel Prasad,45,40-49,VIP,2013-10-08,154,2,5984,4,4,2992,230
1615,AW00012614,Lance Gill,51,50 and above,VIP,2013-10-21,154,2,5918,4,4,2959,236
1616,AW00012615,Nathan Hill,41,40-49,VIP,2013-10-20,154,3,5663,5,4,1887,404
1617,AW00012616,Kelsey Tang,46,40-49,New,2013-05-20,159,1,15,2,2,15,15
1618,AW00012617,Jake Ma,51,50 and above,New,2013-07-18,157,1,39,3,3,39,39
1619,AW00012618,Dawn Lal,52,50 and above,VIP,2013-11-14,153,2,5923,5,5,2961,227
1620,AW00012619,Priscilla Rai,51,50 and above,VIP,2013-10-08,154,3,5200,6,6,1733,371
1621,AW00012620,Maurice Lal,52,50 and above,VIP,2013-09-26,155,3,6480,7,7,2160,270
1622,AW00012621,Barry Martinez,46,40-49,VIP,2013-09-22,155,3,6471,7,7,2157,269
1623,AW00012622,Micheal Rubio,52,50 and above,VIP,2013-11-01,153,3,5135,6,6,1711,342
1624,AW00012623,Jesse Sanchez,68,50 and above,VIP,2013-10-05,154,3,5630,7,6,1876,402
1625,AW00012624,Jamie Xu,68,50 and above,New,2013-09-26,155,2,4379,3,2,2189,398
1626,AW00012625,Carly Andersen,69,50 and above,New,2013-09-04,155,1,100,4,4,100,100
1627,AW00012626,Cassie Lal,70,50 and above,New,2013-11-17,153,2,78,4,4,39,78
1628,AW00012627,Leah Zheng,48,40-49,New,2013-06-30,158,2,111,6,6,55,55
1629,AW00012628,Arturo Ma,47,40-49,New,2013-07-07,157,1,15,2,2,15,15
1630,AW00012629,Russell Nara,47,40-49,New,2013-11-16,153,1,54,3,3,54,54
1631,AW00012630,Kevin Simmons,66,50 and above,New,2013-04-26,160,3,6825,6,6,2275,853
1632,AW00012631,Clarence Gao,77,50 and above,VIP,2013-06-07,158,4,10799,11,10,2699,539
1633,AW00012632,Bonnie Nath,65,50 and above,VIP,2013-06-16,158,4,10793,6,6,2698,539
1634,AW00012633,Shannon Suarez,76,50 and above,New,2013-09-30,155,2,86,4,4,43,43
1635,AW00012634,Derrick Ruiz,75,50 and above,New,2013-04-24,160,3,6787,5,5,2262,848
1636,AW00012635,Brad Beck,69,50 and above,New,2013-03-22,161,1,50,1,1,50,50
1637,AW00012636,Tamer Salah,74,50 and above,New,2013-07-14,157,2,49,3,3,24,24
1638,AW00012637,Leonard Nath,75,50 and above,New,2013-04-29,160,3,6845,6,6,2281,977
1639,AW00012638,Sebastian Brooks,62,50 and above,New,2013-11-02,153,2,38,3,3,19,38
1640,AW00012639,Ruben Lopez,67,50 and above,New,2013-02-18,162,1,50,1,1,50,50
1641,AW00012640,Angel Richardson,62,50 and above,New,2013-04-27,160,3,6752,6,5,2250,964
1642,AW00012641,Willie Raje,67,50 and above,New,2013-12-02,152,1,9,1,1,9,9
1643,AW00012642,Jimmy Carlson,61,50 and above,New,2013-05-15,159,1,9,1,1,9,9
1644,AW00012643,Kristina Perez,67,50 and above,New,2014-01-26,151,2,103,4,4,51,9
1645,AW00012644,Rachel Reed,68,50 and above,New,2013-04-20,160,3,6838,7,7,2279,976
1646,AW00012645,Audrey Ruiz,62,50 and above,New,2013-04-14,160,3,6847,6,5,2282,978
1647,AW00012646,Kenneth Xu,68,50 and above,New,2013-12-31,152,2,14,2,2,7,1
1648,AW00012647,Colleen Anand,63,50 and above,New,2013-04-20,160,3,6886,9,9,2295,860
1649,AW00012648,Lori Dominguez,69,50 and above,New,2013-05-01,159,3,6817,8,8,2272,852
1650,AW00012649,Omar Goel,69,50 and above,New,2013-09-29,155,1,9,1,1,9,9
1651,AW00012650,Aaron Wright,71,50 and above,VIP,2013-06-25,158,4,10813,9,9,2703,540
1652,AW00012651,Martin Malhotra,71,50 and above,New,2013-10-05,154,1,9,1,1,9,9
1653,AW00012652,Carolyn Martin,70,50 and above,New,2013-11-23,153,2,183,6,6,91,91
1654,AW00012653,Nichole Andersen,71,50 and above,New,2013-05-28,159,3,6859,10,8,2286,857
1655,AW00012654,Briana Gill,70,50 and above,New,2013-06-26,158,2,45,4,4,22,11
1656,AW00012655,Larry Vazquez,72,50 and above,VIP,2013-06-17,158,4,10899,11,11,2724,544
1657,AW00012656,Blake Roberts,66,50 and above,New,2013-05-17,159,1,9,1,1,9,9
1658,AW00012657,Audrey Blanco,72,50 and above,VIP,2013-12-23,152,4,7384,8,8,1846,527
1659,AW00012658,Joy Gomez,66,50 and above,New,2013-05-13,159,3,6863,7,5,2287,857
1660,AW00012659,Damien Chande,73,50 and above,New,2013-04-16,160,1,74,3,3,74,74
1661,AW00012660,Toni Sanchez,73,50 and above,New,2013-11-30,153,1,45,2,2,45,45
1662,AW00012661,Deborah Pal,73,50 and above,New,2013-03-31,161,1,50,3,3,50,50
1663,AW00012662,Jessie Huang,74,50 and above,New,2013-12-12,152,1,15,2,2,15,15
1664,AW00012663,Morgan Adams,74,50 and above,New,2013-11-17,153,1,69,3,3,69,69
1665,AW00012664,Krista Gill,74,50 and above,New,2013-10-09,154,2,78,4,4,39,15
1666,AW00012665,Joy Suarez,45,40-49,New,2013-09-27,155,3,74,6,4,24,24
1667,AW00012666,Jessie Zhu,45,40-49,New,2013-12-29,152,3,34,4,3,11,34
1668,AW00012667,Maria Wood,44,40-49,VIP,2013-09-16,155,3,6813,7,7,2271,358
1669,AW00012668,Melissa Patterson,45,40-49,VIP,2013-09-19,155,3,6839,5,5,2279,359
1670,AW0
