customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
1567,12566,AW00012566,Omar,Yang,United Kingdom,Married,Male,1947-10-31,2025-10-08
1568,12567,AW00012567,Carmen,Arthur,United Kingdom,Married,Female,1953-02-14,2025-10-08
1569,12568,AW00012568,Stacey,Ye,United Kingdom,Married,Female,1947-12-14,2025-10-08
1570,12569,AW00012569,Kristin,Rai,United Kingdom,Married,Female,1947-09-16,2025-10-08
1571,12570,AW00012570,Casey,Munoz,Australia,Single,Male,1985-11-13,2025-10-08
1572,12571,AW00012571,Jennifer,Green,Australia,Married,Female,1985-11-16,2025-10-08
1573,12572,AW00012572,Alisha,Chander,Australia,Single,Female,1985-11-24,2025-10-08
1574,12573,AW00012573,Grant,Rai,Australia,Single,Male,1985-08-22,2025-10-08
1575,12574,AW00012574,Derek,Raje,Australia,Single,Male,1985-08-10,2025-10-08
1576,12575,AW00012575,Jaclyn,Shen,Australia,Single,Female,1985-03-11,2025-10-08
1577,12576,AW00012576,Walter,Dominguez,Australia,Single,Male,1984-09-10,2025-10-08
1578,12577,AW00012577,Francis,Sanz,Australia,Single,Male,1985-02-16,2025-10-08
1579,12578,AW00012578,Gavin,Perry,Australia,Single,Male,1985-08-27,2025-10-08
1580,12579,AW00012579,Lydia,Sanchez,Australia,Single,Female,1984-03-09,2025-10-08
1581,12580,AW00012580,Cedric,She,Australia,Single,Male,1984-03-07,2025-10-08
1582,12581,AW00012581,Kristina,Fernandez,Australia,Single,Female,1983-09-08,2025-10-08
1583,12582,AW00012582,Carmen,Sara,Australia,Single,Female,1982-09-22,2025-10-08
1584,12583,AW00012583,Tyrone,Ortega,Australia,Single,Male,1982-02-04,2025-10-08
1585,12584,AW00012584,Brittney,Ma,Australia,Single,Female,1982-01-01,2025-10-08
1586,12585,AW00012585,Ian,Martinez,Australia,Married,Male,1984-12-21,2025-10-08
1587,12586,AW00012586,Kellie,Hernandez,Australia,Single,Female,1984-10-21,2025-10-08
1588,12587,AW00012587,Danny,Travers,Australia,Single,Male,1984-02-17,2025-10-08
1589,12588,AW00012588,Tracy,Chande,Australia,Single,Female,1983-01-22,2025-10-08
1590,12589,AW00012589,Ruben,Rodriguez,Australia,Married,Male,1982-11-14,2025-10-08
1591,12590,AW00012590,Mario,Chander,United Kingdom,Single,Male,1948-11-23,2025-10-08
1592,12591,AW00012591,Meredith,Madan,Germany,Married,Female,1972-04-17,2025-10-08
1593,12592,AW00012592,Amy,Li,United Kingdom,Married,Female,1967-01-17,2025-10-08
1594,12593,AW00012593,Benjamin,Zhang,United Kingdom,Single,Male,1966-10-31,2025-10-08
1595,12594,AW00012594,Sandra,Gao,United Kingdom,Married,Female,1966-08-16,2025-10-08
1596,12595,AW00012595,Mathew,Blanco,United Kingdom,Single,Male,1966-12-17,2025-10-08
1597,12596,AW00012596,Armando,Romero,United Kingdom,Married,Male,1966-07-14,2025-10-08
1598,12597,AW00012597,Franklin,Zhang,United Kingdom,Married,Male,1965-11-30,2025-10-08
1599,12598,AW00012598,Alexandra,Bryant,United Kingdom,Married,Female,1965-08-01,2025-10-08
1600,12599,AW00012599,Jillian,Fernandez,United Kingdom,Married,Female,1970-12-07,2025-10-08
1601,12600,AW00012600,Larry,Romero,Germany,Married,Male,1963-10-01,2025-10-08
1602,12601,AW00012601,Randy,Zhang,United Kingdom,Married,Male,1971-08-10,2025-10-08
1603,12602,AW00012602,Francisco,Srini,United Kingdom,Married,Male,1966-04-25,2025-10-08
1604,12603,AW00012603,Cole,Reed,United Kingdom,Single,Male,1971-02-15,2025-10-08
1605,12604,AW00012604,Nathan,Lee,Germany,Married,Male,1976-09-11,2025-10-08
1606,12605,AW00012605,Carol,Cooper,Germany,Married,Female,1977-01-30,2025-10-08
1607,12606,AW00012606,Arthur,Van,France,Married,Male,1965-10-18,2025-10-08
1608,12607,AW00012607,Tamara,Zhu,France,Married,Female,1966-03-22,2025-10-08
1609,12608,AW00012608,Brett,Sanchez,United Kingdom,Married,Male,1970-11-05,2025-10-08
1610,12609,AW00012609,Linda,Carlson,United Kingdom,Married,Female,1965-03-19,2025-10-08
1611,12610,AW00012610,Wendy,Gutierrez,United Kingdom,Married,Female,1964-03-05,2025-10-08
1612,12611,AW00012611,Manuel,Sara,United Kingdom,Single,Male,1981-04-07,2025-10-08
1613,12612,AW00012612,Shannon,Torres,United Kingdom,Single,Male,1974-12-04,2025-10-08
1614,12613,AW00012613,Joel,Prasad,France,Married,Male,1981-08-30,2025-10-08
1615,12614,AW00012614,Lance,Gill,France,Single,Male,1975-12-12,2025-10-08
1616,12615,AW00012615,Nathan,Hill,United Kingdom,Single,Male,1985-08-16,2025-10-08
1617,12616,AW00012616,Kelsey,Tang,Germany,Single,Female,1980-10-08,2025-10-08
1618,12617,AW00012617,Jake,Ma,Germany,Married,Male,1975-04-04,2025-10-08
1619,12618,AW00012618,Dawn,Lal,France,Married,Female,1974-12-21,2025-10-08
1620,12619,AW00012619,Priscilla,Rai,United Kingdom,Married,Female,1975-02-04,2025-10-08
1621,12620,AW00012620,Maurice,Lal,France,Married,Male,1974-10-15,2025-10-08
1622,12621,AW00012621,Barry,Martinez,France,Married,Male,1980-12-08,2025-10-08
1623,12622,AW00012622,Micheal,Rubio,United Kingdom,Married,Male,1974-10-08,2025-10-08
1624,12623,AW00012623,Jesse,Sanchez,United Kingdom,Married,Male,1958-01-15,2025-10-08
1625,12624,AW00012624,Jamie,Xu,Germany,Married,Female,1958-04-01,2025-10-08
1626,12625,AW00012625,Carly,Andersen,France,Married,Female,1957-12-24,2025-10-08
1627,12626,AW00012626,Cassie,Lal,United Kingdom,Married,Female,1956-10-30,2025-10-08
1628,12627,AW00012627,Leah,Zheng,Uni
